Nombre,Género,Fecha_Nacimiento,Altura,Peso,Profesión,Ciudad,Estado_Civil,Salario,Nivel_Educación,Cantidad_Hijos,Hora_Entrada,Hora_Salida,Tipo_Contrato
Valentina,F,1988-07-12,1.86,31.9,Operator,Quibdó,Casada,5779048,Técnico,2,8:48 AM,10:07 PM,Indefinido
Felipe,M,1973-09-05,1.83,91.8,Compensation Analyst,Palmira,Divorciado,1632022,Posgrado,7,9:17 AM,11:46 PM,Término Fijo
Gabriel,F,1975-04-12,1.47,51.4,Marketing Assistant,Soacha,Soltero,2692245,Bachillerato,6,7:55 AM,11:02 PM,Indefinido
María,F,1948-11-05,1.76,59.6,Mechanical Systems Engineer,Buenaventura,Casada,1116800,Universitario,5,5:26 AM,11:41 PM,Indefinido
María,F,1955-05-07,1.68,106.5,Human Resources Assistant II,Zipaquirá,Divorciado,3351666,Bachillerato,5,7:56 AM,7:24 PM,Término Fijo
Bruno,F,1958-04-06,1.85,104.1,Physical Therapy Assistant,Yopal,Divorciado,3752334,Universitario,5,5:24 AM,6:05 PM,Indefinido
Sebastián,M,1948-09-04,1.42,33.1,Nurse,Ocaña,Divorciado,4569240,Bachillerato,0,7:44 AM,7:55 PM,Indefinido
Joaquín,F,1972-04-24,1.72,35.6,Assistant Professor,Montería,Soltero,2257522,Posgrado,8,6:46 AM,11:41 PM,Término Fijo
Juan,F,1961-12-27,1.46,90.9,Assistant Manager,Bucaramanga,Soltero,1025229,Técnico,3,7:12 AM,8:31 PM,Indefinido
Lucas,F,1972-04-09,1.58,88.3,Recruiter,Pereira,Soltero,5397946,Bachillerato,3,8:03 AM,10:18 PM,Indefinido
Joaquín,M,1968-12-02,1.6,42.2,Health Coach III,Popayán,Divorciado,5146497,Posgrado,8,5:45 AM,6:56 PM,Término Fijo
Ana,F,1990-11-21,1.78,94.2,Occupational Therapist,Ocaña,Soltero,4305549,Universitario,4,9:39 AM,6:57 PM,Indefinido
Camila,M,1994-12-17,1.85,88.3,Analog Circuit Design manager,Sogamoso,Divorciado,4029611,Posgrado,7,6:22 AM,11:22 PM,Indefinido
Mateo,F,1959-01-26,1.89,59.8,Media Manager III,Dosquebradas,Divorciado,4770131,Técnico,1,6:31 AM,6:30 PM,Término Fijo
Valeria,M,1966-06-19,1.7,27.1,Internal Auditor,Sincelejo,Soltero,2417990,Técnico,8,7:04 AM,11:54 PM,Término Fijo
Thiago,M,1997-07-20,1.53,80.0,Project Manager,Pereira,Soltero,5440971,Bachillerato,3,6:36 AM,6:10 PM,Término Fijo
Bruno,F,1988-11-11,1.81,103.7,Librarian,Dosquebradas,Divorciado,1747571,Universitario,2,7:47 AM,5:47 PM,Indefinido
Juliana,F,1954-09-27,1.83,31.4,Account Coordinator,Tunja,Divorciado,1351452,Posgrado,5,6:29 AM,11:45 PM,Término Fijo
Martina,M,1994-08-30,1.51,81.2,Structural Engineer,Apartadó,Divorciado,5343729,Posgrado,0,5:56 AM,9:43 PM,Término Fijo
Thiago,M,1951-12-10,1.51,70.0,Programmer I,Ocaña,Soltero,1988769,Bachillerato,4,7:23 AM,9:18 PM,Término Fijo
Valeria,F,1952-12-11,1.45,79.7,Help Desk Operator,Facatativá,Casada,5403713,Universitario,8,9:01 AM,7:53 PM,Término Fijo
Camila,F,1988-02-03,1.59,41.2,Compensation Analyst,Girón,Soltero,1778784,Bachillerato,5,7:48 AM,10:45 PM,Indefinido
Felipe,M,1953-02-17,1.62,71.8,Assistant Manager,Itagüí,Divorciado,2604656,Bachillerato,0,7:03 AM,10:22 PM,Término Fijo
Martina,M,1950-09-04,1.49,94.2,Librarian,Montería,Soltero,2904481,Universitario,1,8:19 AM,7:55 PM,Indefinido
Juliana,M,1960-02-03,1.85,66.8,Social Worker,Popayán,Soltero,3883832,Bachillerato,0,7:08 AM,7:13 PM,Término Fijo
Luis,F,1956-07-23,1.44,33.6,Quality Control Specialist,Facatativá,Casada,4056041,Técnico,7,7:51 AM,5:06 PM,Indefinido
Matías,F,1982-07-28,1.52,96.3,Marketing Manager,Barranquilla,Casada,4310545,Universitario,4,9:07 AM,11:53 PM,Indefinido
María,M,1995-12-10,1.79,38.8,Civil Engineer,Apartadó,Casada,5056468,Bachillerato,4,6:44 AM,11:54 PM,Término Fijo
Emanuel,F,1982-06-05,1.77,80.1,Project Manager,Sogamoso,Soltero,5392317,Universitario,1,9:38 AM,6:18 PM,Término Fijo
Bruno,M,1966-06-05,1.69,55.4,Research Associate,Barrancabermeja,Divorciado,4093444,Universitario,7,9:57 AM,11:11 PM,Término Fijo
Luis,F,1972-03-23,1.59,50.9,Geologist I,Medellín,Casada,4727707,Posgrado,0,6:06 AM,10:53 PM,Término Fijo
Camila,F,1954-02-23,1.46,53.9,Environmental Specialist,Popayán,Soltero,2016566,Bachillerato,7,5:30 AM,8:38 PM,Término Fijo
Juan,F,1977-04-07,1.85,34.0,Senior Quality Engineer,Ibagué,Soltero,4000938,Técnico,6,6:40 AM,9:07 PM,Indefinido
Pedro,F,1991-11-06,1.5,90.5,Quality Engineer,Pereira,Casada,5707276,Técnico,7,7:04 AM,5:12 PM,Término Fijo
Pedro,M,1961-09-07,1.77,60.3,Human Resources Assistant II,Medellín,Casada,4900221,Posgrado,7,9:10 AM,10:21 PM,Indefinido
Martina,M,1973-10-30,1.42,99.6,VP Quality Control,Magangué,Casada,2269783,Bachillerato,1,6:05 AM,6:57 PM,Término Fijo
Gabriel,F,1987-03-25,1.76,74.7,Pharmacist,Buenaventura,Casada,1749102,Bachillerato,2,5:58 AM,11:51 PM,Término Fijo
Lucas,M,1981-09-16,1.65,62.1,Graphic Designer,Montería,Divorciado,2794274,Bachillerato,4,7:25 AM,5:55 PM,Indefinido
Lucas,M,1993-06-30,1.75,106.4,Safety Technician IV,Bogotá,Casada,1741387,Técnico,3,6:43 AM,9:47 PM,Indefinido
Felipe,M,1998-05-11,1.78,77.7,Analyst Programmer,Barranquilla,Casada,4209563,Universitario,3,8:30 AM,8:19 PM,Indefinido
Emanuel,M,1970-04-02,1.52,62.3,Assistant Professor,Pasto,Divorciado,2558186,Bachillerato,8,9:35 AM,11:02 PM,Indefinido
Santiago,M,1965-01-11,1.56,103.1,GIS Technical Architect,Fusagasugá,Casada,5876161,Técnico,0,9:24 AM,5:48 PM,Indefinido
Santiago,M,1959-05-11,1.62,28.9,Technical Writer,Dosquebradas,Casada,1383123,Técnico,6,5:46 AM,9:28 PM,Término Fijo
Gabriela,M,1963-08-18,1.47,56.8,Assistant Manager,Sogamoso,Casada,4469680,Técnico,7,8:12 AM,7:59 PM,Término Fijo
María,M,1948-07-10,1.68,108.2,Cost Accountant,Magangué,Soltero,4788955,Bachillerato,5,6:01 AM,9:12 PM,Término Fijo
Isabella,F,1957-08-21,1.44,73.2,Physical Therapy Assistant,Itagüí,Divorciado,1636715,Técnico,0,8:18 AM,8:03 PM,Término Fijo
Valeria,F,1988-01-12,1.51,64.5,Business Systems Development Analyst,Barranquilla,Casada,1475447,Técnico,1,7:43 AM,5:39 PM,Término Fijo
Diego,F,1996-03-17,1.79,98.4,Mechanical Systems Engineer,Ocaña,Divorciado,2529791,Técnico,4,6:03 AM,11:02 PM,Indefinido
Mariana,F,1974-03-02,1.6,58.9,Help Desk Operator,Tunja,Divorciado,3547446,Universitario,7,6:23 AM,10:18 PM,Indefinido
Juan,M,1982-06-01,1.54,28.2,Account Coordinator,Cúcuta,Divorciado,5490928,Posgrado,1,7:53 AM,9:55 PM,Término Fijo
Santiago,M,1968-06-05,1.73,52.1,Technical Writer,Armenia,Casada,4919304,Técnico,2,9:05 AM,5:30 PM,Indefinido
Pedro,M,1986-07-15,1.89,37.5,Quality Engineer,Cali,Divorciado,1342770,Técnico,1,7:07 AM,5:32 PM,Término Fijo
Thiago,F,1977-11-01,1.54,52.8,Assistant Media Planner,Yopal,Soltero,5601264,Universitario,7,5:28 AM,8:09 PM,Indefinido
Joaquín,M,1948-05-22,1.59,62.5,VP Sales,Yopal,Soltero,3007248,Bachillerato,3,6:09 AM,7:54 PM,Indefinido
Juliana,F,1998-03-02,1.88,92.1,Marketing Assistant,Sincelejo,Soltero,5858301,Universitario,6,8:52 AM,5:07 PM,Término Fijo
Lucas,M,1997-10-23,1.78,31.6,Senior Editor,Riohacha,Casada,5176725,Universitario,4,5:39 AM,5:47 PM,Indefinido
Laura,F,1988-02-18,1.54,67.2,Database Administrator IV,Girardot,Divorciado,1436146,Universitario,1,7:20 AM,11:14 PM,Término Fijo
Santiago,F,1998-04-17,1.78,96.2,Assistant Professor,Palmira,Divorciado,3454039,Posgrado,6,6:58 AM,8:15 PM,Indefinido
Joaquín,M,1952-07-11,1.41,76.8,Geological Engineer,Arauca,Soltero,2822254,Posgrado,3,7:25 AM,8:29 PM,Término Fijo
Sebastián,M,1952-01-25,1.44,105.8,Structural Analysis Engineer,Fusagasugá,Soltero,2155195,Universitario,0,8:56 AM,11:08 PM,Término Fijo
Mariana,F,1998-01-20,1.56,71.4,Environmental Specialist,Envigado,Casada,5273228,Universitario,1,5:11 AM,11:30 PM,Término Fijo
Thiago,F,1971-08-31,1.61,68.3,Assistant Manager,Villavicencio,Casada,2606292,Posgrado,8,8:42 AM,6:40 PM,Término Fijo
Mariana,F,1977-05-14,1.8,98.2,Software Engineer IV,Manizales,Casada,4202555,Posgrado,6,9:43 AM,7:28 PM,Indefinido
Felipe,F,1956-03-22,1.7,67.9,Product Engineer,Dosquebradas,Divorciado,4589190,Técnico,2,6:59 AM,7:32 PM,Indefinido
Victoria,M,1999-06-04,1.71,50.1,Administrative Officer,Sincelejo,Soltero,1654564,Bachillerato,6,6:41 AM,9:18 PM,Indefinido
Joaquín,M,1971-12-24,1.75,95.1,Help Desk Operator,Montería,Soltero,1448834,Técnico,0,7:06 AM,7:26 PM,Indefinido
María,M,1962-05-02,1.79,73.3,Account Coordinator,Medellín,Casada,1262113,Universitario,8,8:19 AM,10:28 PM,Indefinido
Juan,M,1954-04-02,1.78,36.9,Data Coordinator,Bucaramanga,Soltero,3119663,Posgrado,3,5:27 AM,6:57 PM,Indefinido
Valeria,F,1971-11-28,1.65,107.4,Senior Sales Associate,Villavicencio,Divorciado,4851628,Técnico,5,8:59 AM,8:10 PM,Indefinido
Sofia,F,1985-11-07,1.63,71.0,Financial Advisor,Soacha,Soltero,2217118,Bachillerato,5,5:24 AM,10:46 PM,Indefinido
Camila,M,1991-12-16,1.5,82.4,Senior Financial Analyst,Neiva,Casada,4929723,Posgrado,4,9:47 AM,6:09 PM,Término Fijo
Pedro,M,1989-12-24,1.51,87.0,Programmer Analyst I,Soledad,Divorciado,4141616,Posgrado,2,8:11 AM,10:03 PM,Término Fijo
Victoria,M,1979-04-03,1.65,73.5,Electrical Engineer,Apartadó,Soltero,1568058,Posgrado,5,9:17 AM,10:38 PM,Término Fijo
Camila,M,1993-02-28,1.56,48.0,Software Consultant,Valledupar,Divorciado,1690129,Posgrado,6,6:30 AM,6:53 PM,Término Fijo
Pedro,F,1969-02-28,1.46,46.4,Tax Accountant,Facatativá,Soltero,1640216,Bachillerato,4,9:14 AM,6:33 PM,Término Fijo
Luis,F,1999-11-24,1.86,67.3,Civil Engineer,Ocaña,Divorciado,3370819,Técnico,6,7:07 AM,5:17 PM,Indefinido
Antonella,F,1951-04-05,1.87,78.0,Environmental Specialist,Dosquebradas,Casada,4530729,Técnico,1,9:52 AM,5:11 PM,Término Fijo
Bruno,F,1962-12-14,1.67,68.1,Dental Hygienist,Pereira,Soltero,2527305,Bachillerato,3,8:29 AM,11:02 PM,Término Fijo
Sebastián,F,1986-12-12,1.51,90.6,Analyst Programmer,Palmira,Divorciado,4428453,Universitario,1,8:54 AM,8:44 PM,Indefinido
Bruno,M,1972-12-17,1.43,70.7,Dental Hygienist,Zipaquirá,Casada,5835025,Técnico,2,6:50 AM,8:56 PM,Indefinido
Santiago,F,1999-04-04,1.82,56.3,Director of Sales,Sincelejo,Divorciado,3593721,Universitario,2,5:56 AM,11:49 PM,Término Fijo
Laura,F,1971-08-29,1.72,75.3,Executive Secretary,Barranquilla,Soltero,3585775,Posgrado,1,8:20 AM,9:07 PM,Indefinido
Joaquín,M,1983-02-21,1.83,98.9,Operator,Girardot,Divorciado,5922351,Universitario,2,5:15 AM,7:55 PM,Indefinido
Valeria,M,1999-04-27,1.76,79.9,Teacher,Itagüí,Divorciado,5836170,Técnico,4,6:20 AM,10:11 PM,Término Fijo
Antonella,M,1986-07-09,1.7,31.7,Research Associate,Neiva,Soltero,4832089,Bachillerato,0,8:16 AM,9:50 PM,Término Fijo
Sofia,F,1978-11-19,1.73,65.9,Nurse,Villavicencio,Casada,1251344,Universitario,7,9:29 AM,9:48 PM,Indefinido
Victoria,F,1958-11-25,1.45,72.9,Software Consultant,Buenaventura,Casada,4717060,Bachillerato,2,8:51 AM,10:41 PM,Término Fijo
Mateo,M,1999-01-03,1.88,58.8,Nuclear Power Engineer,Yopal,Casada,2731720,Posgrado,6,8:40 AM,11:32 PM,Indefinido
Pedro,M,2000-05-21,1.86,41.6,Nuclear Power Engineer,Magangué,Divorciado,1318995,Técnico,2,7:40 AM,8:53 PM,Término Fijo
Martina,M,1975-04-30,1.45,58.8,Web Designer III,Sincelejo,Soltero,5934553,Técnico,4,5:34 AM,9:51 PM,Término Fijo
Laura,F,1990-04-13,1.66,53.8,Systems Administrator III,Ibagué,Divorciado,3542223,Universitario,1,8:31 AM,5:01 PM,Indefinido
Matías,F,1994-02-09,1.52,98.4,Nurse,Soledad,Casada,3339046,Universitario,8,6:50 AM,8:16 PM,Término Fijo
Matías,F,1950-04-18,1.52,77.6,Environmental Specialist,Zipaquirá,Casada,2445663,Bachillerato,3,7:43 AM,9:15 PM,Indefinido
Mateo,F,1965-05-15,1.47,99.7,Sales Associate,Buenaventura,Casada,5471832,Técnico,8,6:52 AM,8:12 PM,Indefinido
Laura,M,1965-08-02,1.47,39.5,Speech Pathologist,Ibagué,Soltero,4623467,Posgrado,8,6:00 AM,6:55 PM,Término Fijo
Martina,M,1979-02-02,1.79,53.1,Speech Pathologist,Tunja,Soltero,1023468,Técnico,2,8:19 AM,6:11 PM,Indefinido
Pedro,F,1989-11-14,1.83,84.2,Junior Executive,Facatativá,Divorciado,4035673,Universitario,1,8:19 AM,9:13 PM,Indefinido
Juan,F,1971-06-17,1.7,99.6,Director of Sales,Zipaquirá,Soltero,3348155,Técnico,0,6:32 AM,11:07 PM,Indefinido
Martina,F,1959-05-03,1.66,94.5,Speech Pathologist,Zipaquirá,Soltero,3579036,Bachillerato,2,8:20 AM,6:28 PM,Término Fijo
Lucas,F,1950-12-12,1.5,80.0,Health Coach II,Cúcuta,Casada,3540268,Universitario,2,6:00 AM,9:15 PM,Indefinido
Emanuel,F,1988-02-15,1.58,38.2,GIS Technical Architect,Buenaventura,Divorciado,1710001,Posgrado,7,9:47 AM,7:08 PM,Indefinido
Juliana,M,1951-08-13,1.9,97.8,Assistant Media Planner,Cartago,Divorciado,3049304,Posgrado,6,6:56 AM,6:51 PM,Indefinido
Ana,M,1950-08-30,1.81,30.1,VP Sales,Pasto,Casada,2052820,Técnico,6,7:05 AM,5:25 PM,Indefinido
Lucas,F,1974-06-20,1.52,80.7,Quality Engineer,Magangué,Soltero,2982001,Posgrado,6,9:42 AM,10:55 PM,Término Fijo
Lucas,F,1957-01-29,1.61,44.6,Senior Quality Engineer,Buenaventura,Soltero,1624059,Técnico,0,7:52 AM,11:12 PM,Término Fijo
Thiago,M,1991-04-21,1.54,93.4,Analog Circuit Design manager,Palmira,Soltero,2100337,Bachillerato,5,8:55 AM,7:24 PM,Indefinido
Mateo,F,1967-06-07,1.77,60.1,Account Coordinator,Palmira,Casada,5211976,Universitario,4,9:10 AM,10:08 PM,Indefinido
Juan,M,1954-08-22,1.64,88.3,Electrical Engineer,Palmira,Casada,3631672,Bachillerato,7,5:02 AM,8:18 PM,Término Fijo
Joaquín,F,1975-10-24,1.58,55.8,Software Test Engineer I,Cali,Casada,4522686,Posgrado,1,5:54 AM,11:51 PM,Indefinido
Mariana,F,1949-02-07,1.53,69.8,Programmer Analyst II,Floridablanca,Casada,3396351,Bachillerato,4,9:24 AM,8:29 PM,Indefinido
Valeria,F,1991-05-30,1.65,80.3,Assistant Manager,Valledupar,Soltero,3994608,Bachillerato,2,6:37 AM,11:22 PM,Término Fijo
Gabriel,F,1995-08-26,1.82,87.6,Media Manager I,Sincelejo,Soltero,1374550,Posgrado,6,7:37 AM,11:23 PM,Indefinido
Luis,M,1974-06-13,1.56,93.7,Quality Control Specialist,Cartagena,Soltero,1619536,Bachillerato,6,9:27 AM,8:35 PM,Indefinido
Mariana,M,1949-01-26,1.73,106.2,Health Coach III,Cartago,Casada,2420118,Técnico,7,5:53 AM,7:43 PM,Término Fijo
Diego,F,1985-08-22,1.78,35.7,Librarian,Girón,Soltero,2454899,Posgrado,6,6:36 AM,9:31 PM,Término Fijo
Valentina,M,1982-05-29,1.45,43.9,Physical Therapy Assistant,Itagüí,Soltero,4051788,Técnico,8,8:27 AM,11:33 PM,Indefinido
Diego,M,1968-12-01,1.76,62.3,Graphic Designer,Zipaquirá,Divorciado,1844719,Bachillerato,0,7:13 AM,10:52 PM,Término Fijo
Lucas,M,1956-08-20,1.88,37.8,Assistant Media Planner,Tumaco,Soltero,4243998,Técnico,6,8:37 AM,6:51 PM,Término Fijo
Ana,M,1965-11-15,1.74,88.7,Project Manager,Maicao,Divorciado,4095298,Universitario,7,9:39 AM,5:46 PM,Indefinido
Felipe,M,1949-03-27,1.76,41.5,Software Test Engineer II,Zipaquirá,Divorciado,5869903,Universitario,0,5:59 AM,11:51 PM,Indefinido
Lucas,F,1958-08-29,1.89,49.1,Accounting Assistant III,Quibdó,Casada,5487635,Universitario,8,9:00 AM,9:42 PM,Indefinido
Diego,F,1958-07-07,1.52,80.5,Social Worker,Dosquebradas,Soltero,4751842,Posgrado,6,8:33 AM,9:15 PM,Indefinido
Ana,F,1955-03-19,1.53,26.5,Computer Systems Analyst IV,Itagüí,Soltero,5733572,Técnico,7,5:24 AM,9:12 PM,Indefinido
Felipe,F,1992-08-10,1.8,35.8,Research Associate,Pereira,Soltero,5879416,Universitario,6,5:30 AM,11:05 PM,Término Fijo
Gabriela,M,1996-06-01,1.55,53.5,Occupational Therapist,Floridablanca,Soltero,4409431,Posgrado,2,7:59 AM,10:04 PM,Indefinido
Antonella,F,1961-07-05,1.82,27.4,Sales Associate,Armenia,Casada,4588407,Universitario,2,6:06 AM,9:47 PM,Término Fijo
Camila,F,1982-10-31,1.87,75.0,Recruiter,Cali,Divorciado,4453102,Bachillerato,3,7:11 AM,10:33 PM,Indefinido
Valeria,M,1963-06-23,1.71,95.1,Actuary,Girardot,Soltero,4108039,Universitario,7,8:03 AM,9:14 PM,Término Fijo
Sofia,F,1948-08-12,1.89,100.5,Assistant Media Planner,Yopal,Casada,3528981,Universitario,8,5:21 AM,5:25 PM,Indefinido
Isabella,M,1997-12-10,1.65,84.8,Research Assistant II,Itagüí,Divorciado,4927572,Bachillerato,5,5:52 AM,9:00 PM,Término Fijo
Santiago,F,1998-11-11,1.83,29.5,Budget/Accounting Analyst I,Envigado,Divorciado,3423182,Posgrado,8,8:16 AM,10:18 PM,Término Fijo
Antonella,M,1999-08-31,1.68,29.0,Marketing Manager,Soledad,Casada,3537205,Bachillerato,0,8:48 AM,10:15 PM,Término Fijo
María,F,1955-01-16,1.88,93.2,Social Worker,Palmira,Casada,4687564,Técnico,8,8:46 AM,11:30 PM,Término Fijo
Felipe,F,1950-06-02,1.72,58.6,Librarian,Soledad,Soltero,1899924,Bachillerato,5,5:02 AM,9:29 PM,Indefinido
Valeria,F,1994-04-20,1.54,75.5,Accounting Assistant I,Villavicencio,Divorciado,3776892,Técnico,1,7:36 AM,11:35 PM,Término Fijo
Lucas,M,1984-12-22,1.87,51.0,Assistant Manager,Tunja,Soltero,3505280,Posgrado,1,8:10 AM,5:47 PM,Indefinido
Santiago,F,1989-10-04,1.69,81.6,Sales Representative,Manizales,Casada,1564597,Universitario,0,5:30 AM,5:38 PM,Indefinido
Joaquín,M,1961-08-29,1.71,95.2,Web Developer I,Soledad,Casada,4232917,Bachillerato,4,9:50 AM,10:21 PM,Término Fijo
Luis,F,1968-09-23,1.65,106.5,Speech Pathologist,Buenaventura,Casada,4306644,Bachillerato,7,5:35 AM,8:55 PM,Término Fijo
Sebastián,M,1952-09-30,1.72,107.2,Analog Circuit Design manager,Pereira,Casada,5866703,Técnico,2,8:14 AM,7:10 PM,Indefinido
Martina,M,1962-11-15,1.58,102.8,Computer Systems Analyst IV,Armenia,Soltero,3896950,Posgrado,2,7:13 AM,8:46 PM,Indefinido
Mariana,M,1965-10-07,1.53,82.3,Cost Accountant,Pereira,Soltero,3307745,Universitario,0,9:48 AM,8:57 PM,Indefinido
Ana,M,1981-04-22,1.44,92.3,Administrative Assistant IV,Cali,Divorciado,3937980,Bachillerato,1,6:54 AM,10:21 PM,Término Fijo
Pedro,F,1969-08-07,1.71,77.5,Web Developer IV,Pereira,Divorciado,2628785,Posgrado,5,6:04 AM,5:26 PM,Término Fijo
Luis,M,1988-09-22,1.64,32.6,Environmental Tech,Florencia,Divorciado,2955151,Técnico,4,7:31 AM,6:38 PM,Término Fijo
Gabriela,F,1957-02-15,1.61,86.6,Research Nurse,Buenaventura,Soltero,2264080,Posgrado,7,5:45 AM,11:13 PM,Indefinido
María,M,1974-06-12,1.79,45.8,Structural Engineer,Magangué,Divorciado,2843056,Posgrado,6,7:15 AM,5:17 PM,Término Fijo
Felipe,M,1955-07-21,1.58,84.0,Geological Engineer,Quibdó,Soltero,1109713,Técnico,8,6:20 AM,5:19 PM,Término Fijo
Valeria,F,1984-02-17,1.87,97.4,Biostatistician III,Ibagué,Divorciado,1292016,Técnico,6,9:38 AM,10:36 PM,Indefinido
Lucas,M,1952-04-30,1.49,53.9,Tax Accountant,Soledad,Divorciado,1911698,Bachillerato,0,7:39 AM,6:55 PM,Término Fijo
Lucas,F,1952-03-30,1.86,97.5,Senior Quality Engineer,Fusagasugá,Casada,2615644,Técnico,4,5:02 AM,7:24 PM,Indefinido
Gabriela,M,1948-10-26,1.78,28.2,Sales Representative,Girardot,Divorciado,2212718,Técnico,8,6:41 AM,9:35 PM,Término Fijo
Sebastián,F,1983-05-07,1.57,41.9,GIS Technical Architect,Florencia,Divorciado,4744601,Bachillerato,7,8:41 AM,6:22 PM,Indefinido
Pedro,F,1999-03-24,1.62,66.7,Help Desk Technician,Ibagué,Soltero,4460660,Técnico,0,8:37 AM,9:22 PM,Término Fijo
Bruno,M,1956-11-14,1.56,46.3,Executive Secretary,Bogotá,Soltero,3717185,Técnico,5,9:32 AM,9:54 PM,Indefinido
Laura,F,1993-03-11,1.52,92.9,Physical Therapy Assistant,Santa Marta,Soltero,1370931,Bachillerato,5,5:32 AM,6:29 PM,Indefinido
Santiago,M,1960-03-19,1.73,52.7,VP Sales,Zipaquirá,Divorciado,1142548,Bachillerato,3,5:40 AM,11:49 PM,Término Fijo
Mateo,F,1989-03-24,1.6,50.3,Database Administrator IV,Neiva,Divorciado,5579474,Técnico,3,6:21 AM,7:36 PM,Término Fijo
Santiago,M,1954-02-05,1.84,100.1,Mechanical Systems Engineer,Bucaramanga,Soltero,3596013,Universitario,1,9:33 AM,6:32 PM,Término Fijo
María,M,1972-06-30,1.69,34.7,Human Resources Assistant I,Buenaventura,Casada,5561950,Posgrado,5,5:18 AM,6:15 PM,Indefinido
Sebastián,F,1969-01-20,1.83,36.5,Legal Assistant,Neiva,Divorciado,3188644,Bachillerato,4,9:34 AM,9:15 PM,Término Fijo
Gabriel,M,1966-06-28,1.83,42.1,Administrative Assistant III,Soacha,Soltero,1046041,Universitario,0,9:37 AM,10:56 PM,Indefinido
Victoria,M,1992-05-05,1.88,41.9,Data Coordinator,Sogamoso,Casada,1318110,Técnico,8,8:44 AM,7:54 PM,Indefinido
Juliana,M,1993-06-12,1.85,49.0,Human Resources Assistant I,Sogamoso,Soltero,5613737,Bachillerato,2,6:54 AM,10:31 PM,Indefinido
Felipe,M,1960-01-23,1.86,98.6,Mechanical Systems Engineer,Dosquebradas,Divorciado,1984341,Universitario,1,6:32 AM,6:43 PM,Indefinido
Martina,F,1948-12-31,1.45,30.0,Associate Professor,Soledad,Divorciado,5040673,Universitario,0,5:26 AM,5:40 PM,Término Fijo
Isabella,M,1979-05-27,1.6,110.2,Data Coordinator,Barranquilla,Soltero,5036895,Técnico,4,7:25 AM,8:06 PM,Término Fijo
Diego,F,1967-11-06,1.77,104.7,Chemical Engineer,Cartago,Divorciado,1498786,Universitario,1,6:35 AM,9:25 PM,Término Fijo
Pedro,M,1984-06-27,1.58,105.9,General Manager,Maicao,Casada,3437119,Bachillerato,4,7:05 AM,9:48 PM,Término Fijo
Sofia,F,1986-01-25,1.7,76.0,Teacher,Soledad,Divorciado,1629252,Posgrado,6,6:13 AM,7:12 PM,Indefinido
Gabriel,M,1979-09-10,1.68,79.6,Paralegal,Soledad,Soltero,3175604,Posgrado,6,5:44 AM,10:44 PM,Término Fijo
Gabriela,M,1952-02-13,1.44,31.8,Account Representative IV,Bucaramanga,Divorciado,1061008,Posgrado,8,9:21 AM,5:21 PM,Indefinido
Santiago,M,1976-07-02,1.51,83.2,Accounting Assistant II,Tunja,Casada,3685883,Universitario,1,8:45 AM,9:50 PM,Indefinido
Valeria,M,1981-03-01,1.66,91.9,Automation Specialist III,Popayán,Divorciado,3997629,Universitario,1,5:30 AM,9:18 PM,Indefinido
Antonella,M,1969-05-08,1.87,99.4,Civil Engineer,Cali,Casada,5431094,Técnico,7,6:30 AM,6:09 PM,Término Fijo
Gabriel,F,1993-01-31,1.57,90.7,Recruiting Manager,Armenia,Soltero,5169498,Técnico,4,5:48 AM,7:27 PM,Indefinido
María,M,1967-04-14,1.64,107.2,Account Coordinator,Cartagena,Casada,1989963,Bachillerato,6,8:37 AM,8:49 PM,Indefinido
Matías,M,1989-12-22,1.85,78.2,Director of Sales,Popayán,Soltero,4017308,Universitario,0,5:11 AM,6:25 PM,Indefinido
Mariana,F,1980-12-16,1.58,74.5,Actuary,Medellín,Divorciado,2116337,Universitario,6,6:44 AM,10:30 PM,Indefinido
Diego,F,1974-07-27,1.44,106.0,Office Assistant IV,Quibdó,Divorciado,2886929,Bachillerato,7,7:36 AM,5:13 PM,Indefinido
Thiago,M,2000-02-16,1.43,78.8,Associate Professor,Fusagasugá,Casada,4725791,Posgrado,0,7:14 AM,10:35 PM,Indefinido
Santiago,M,1968-11-16,1.54,52.8,Chief Design Engineer,Bogotá,Divorciado,4016480,Universitario,0,6:59 AM,11:46 PM,Indefinido
Gabriela,M,1970-06-30,1.88,101.2,Accounting Assistant IV,Popayán,Divorciado,2066908,Universitario,5,8:38 AM,6:37 PM,Término Fijo
Emanuel,M,1960-09-13,1.86,101.7,Developer I,Envigado,Casada,4067204,Universitario,2,5:29 AM,8:25 PM,Término Fijo
Emanuel,F,2000-10-21,1.52,45.8,Tax Accountant,Arauca,Divorciado,5768584,Posgrado,2,7:13 AM,7:23 PM,Término Fijo
Sofia,F,1966-11-28,1.8,40.9,Professor,Riohacha,Soltero,5015358,Bachillerato,6,8:49 AM,9:49 PM,Indefinido
Valeria,F,1964-03-29,1.45,66.6,Health Coach II,Riohacha,Divorciado,2909583,Posgrado,2,5:22 AM,8:12 PM,Término Fijo
Antonella,F,1961-07-31,1.89,42.7,Professor,Manizales,Divorciado,5246632,Universitario,5,7:02 AM,11:15 PM,Término Fijo
Juan,F,1990-03-21,1.49,80.8,Automation Specialist III,Tunja,Soltero,5777184,Posgrado,8,9:53 AM,8:34 PM,Indefinido
